,GEO_ID,NAME,TOTAL POPULATION,TOTAL HOUSING UNITS,STANDARDIZED POPULATION
33825,1400000US26099240900,"Census Tract 2409, Macomb County, Michigan",1775,803,
33826,1400000US26099241000,"Census Tract 2410, Macomb County, Michigan",4818,2306,
33827,1400000US26099241200,"Census Tract 2412, Macomb County, Michigan",5000,2194,
33828,1400000US26099241300,"Census Tract 2413, Macomb County, Michigan",2558,1142,
33829,1400000US26099241400,"Census Tract 2414, Macomb County, Michigan",3092,1436,
33830,1400000US26099241500,"Census Tract 2415, Macomb County, Michigan",3504,1731,
33831,1400000US26099241600,"Census Tract 2416, Macomb County, Michigan",2465,1117,
33832,1400000US26099241700,"Census Tract 2417, Macomb County, Michigan",4802,1985,
33833,1400000US26099241800,"Census Tract 2418, Macomb County, Michigan",5641,2180,
33834,1400000US26099241900,"Census Tract 2419, Macomb County, Michigan",4858,2215,
33835,1400000US26099242000,"Census Tract 2420, Macomb County, Michigan",5976,3625,
33836,1400000US26099242100,"Census Tract 2421, Macomb County, Michigan",2587,1607,
33837,1400000US26099242500,"Census Tract 2425, Macomb County, Michigan",6298,3182,
33838,1400000US26099243000,"Census Tract 2430, Macomb County, Michigan",4590,1835,
33839,1400000US26099243500,"Census Tract 2435, Macomb County, Michigan",6601,3161,
33840,1400000US26099244000,"Census Tract 2440, Macomb County, Michigan",2267,967,
33841,1400000US26099245000,"Census Tract 2450, Macomb County, Michigan",3720,1883,
33842,1400000US26099245100,"Census Tract 2451, Macomb County, Michigan",3804,1934,
33843,1400000US26099245200,"Census Tract 2452, Macomb County, Michigan",3015,819,
33844,1400000US26099245300,"Census Tract 2453, Macomb County, Michigan",4418,2073,
33845,1400000US26099245400,"Census Tract 2454, Macomb County, Michigan",1401,763,
33846,1400000US26099247100,"Census Tract 2471, Macomb County, Michigan",1034,485,
33847,1400000US26099247200,"Census Tract 2472, Macomb County, Michigan",6391,3095,
33848,1400000US26099247300,"Census Tract 2473, Macomb County, Michigan",6447,3115,
33849,1400000US26099247400,"Census Tract 2474, Macomb County, Michigan",2544,1201,
33850,1400000US26099247500,"Census Tract 2475, Macomb County, Michigan",1797,1040,
33851,1400000US26099247601,"Census Tract 2476.01, Macomb County, Michigan",2086,1137,
33852,1400000US26099247602,"Census Tract 2476.02, Macomb County, Michigan",4700,2567,
33853,1400000US26099250000,"Census Tract 2500, Macomb County, Michigan",2412,980,
33854,1400000US26099250100,"Census Tract 2501, Macomb County, Michigan",2150,996,
33855,1400000US26099250200,"Census Tract 2502, Macomb County, Michigan",2737,1220,
33856,1400000US26099250300,"Census Tract 2503, Macomb County, Michigan",3110,1636,
33857,1400000US26099250400,"Census Tract 2504, Macomb County, Michigan",1498,671,
33858,1400000US26099250500,"Census Tract 2505, Macomb County, Michigan",2064,965,
33859,1400000US26099250600,"Census Tract 2506, Macomb County, Michigan",2805,1317,
33860,1400000US26099250700,"Census Tract 2507, Macomb County, Michigan",3013,1313,
33861,1400000US26099250800,"Census Tract 2508, Macomb County, Michigan",2946,1337,
33862,1400000US26099250900,"Census Tract 2509, Macomb County, Michigan",2660,1081,
33863,1400000US26099251000,"Census Tract 2510, Macomb County, Michigan",1606,807,
33864,1400000US26099251100,"Census Tract 2511, Macomb County, Michigan",2076,917,
33865,1400000US26099251200,"Census Tract 2512, Macomb County, Michigan",3160,1462,
33866,1400000US26099251300,"Census Tract 2513, Macomb County, Michigan",2298,1019,
33867,1400000US26099251400,"Census Tract 2514, Macomb County, Michigan",2842,1309,
33868,1400000US26099251500,"Census Tract 2515, Macomb County, Michigan",1976,861,
33869,1400000US26099251600,"Census Tract 2516, Macomb County, Michigan",3142,1563,
33870,1400000US26099251700,"Census Tract 2517, Macomb County, Michigan",2822,1478,
33871,1400000US26099251800,"Census Tract 2518, Macomb County, Michigan",4046,2087,
33872,1400000US26099251900,"Census Tract 2519, Macomb County, Michigan",2975,1316,
33873,1400000US26099252000,"Census Tract 2520, Macomb County, Michigan",2613,1308,
33874,1400000US26099252100,"Census Tract 2521, Macomb County, Michigan",2117,1025,
33875,1400000US26099252200,"Census Tract 2522, Macomb County, Michigan",2787,1658,
33876,1400000US26099254000,"Census Tract 2540, Macomb County, Michigan",1706,715,
33877,1400000US26099254100,"Census Tract 2541, Macomb County, Michigan",4340,1937,
33878,1400000US26099254200,"Census Tract 2542, Macomb County, Michigan",4409,1916,
33879,1400000US26099254500,"Census Tract 2545, Macomb County, Michigan",4183,1886,
33880,1400000US26099255000,"Census Tract 2550, Macomb County, Michigan",4498,2196,
33881,1400000US26099255100,"Census Tract 2551, Macomb County, Michigan",3325,1426,
33882,1400000US26099255200,"Census Tract 2552, Macomb County, Michigan",3950,2176,
33883,1400000US26099255300,"Census Tract 2553, Macomb County, Michigan",4216,1781,
33884,1400000US26099255400,"Census Tract 2554, Macomb County, Michigan",2511,1021,
33885,1400000US26099255500,"Census Tract 2555, Macomb County, Michigan",1772,717,
33886,1400000US26099255600,"Census Tract 2556, Macomb County, Michigan",3448,1419,
33887,1400000US26099255700,"Census Tract 2557, Macomb County, Michigan",1809,775,
33888,1400000US26099255800,"Census Tract 2558, Macomb County, Michigan",2509,1086,
33889,1400000US26099255900,"Census Tract 2559, Macomb County, Michigan",1733,785,
33890,1400000US26099256000,"Census Tract 2560, Macomb County, Michigan",2260,946,
33891,1400000US26099256100,"Census Tract 2561, Macomb County, Michigan",2434,1195,
33892,1400000US26099256200,"Census Tract 2562, Macomb County, Michigan",1742,750,
33893,1400000US26099256300,"Census Tract 2563, Macomb County, Michigan",1696,793,
33894,1400000US26099256400,"Census Tract 2564, Macomb County, Michigan",1427,594,
33895,1400000US26099256500,"Census Tract 2565, Macomb County, Michigan",1501,647,
33896,1400000US26099256600,"Census Tract 2566, Macomb County, Michigan",3115,1426,
33897,1400000US26099256700,"Census Tract 2567, Macomb County, Michigan",2024,712,
33898,1400000US26099256800,"Census Tract 2568, Macomb County, Michigan",1633,733,
33899,1400000US26099258000,"Census Tract 2580, Macomb County, Michigan",2602,1140,
33900,1400000US26099258100,"Census Tract 2581, Macomb County, Michigan",3759,1571,
33901,1400000US26099258200,"Census Tract 2582, Macomb County, Michigan",2701,1160,
33902,1400000US26099258300,"Census Tract 2583, Macomb County, Michigan",2495,1184,
33903,1400000US26099258400,"Census Tract 2584, Macomb County, Michigan",5203,2171,
33904,1400000US26099258500,"Census Tract 2585, Macomb County, Michigan",2061,798,
33905,1400000US26099258600,"Census Tract 2586, Macomb County, Michigan",4627,1920,
33906,1400000US26099258700,"Census Tract 2587, Macomb County, Michigan",2699,968,
33907,1400000US26099258800,"Census Tract 2588, Macomb County, Michigan",3705,1520,
33908,1400000US26099258900,"Census Tract 2589, Macomb County, Michigan",2724,1187,
33909,1400000US26099260000,"Census Tract 2600, Macomb County, Michigan",3237,1298,
33910,1400000US26099260100,"Census Tract 2601, Macomb County, Michigan",3000,1410,
33911,1400000US26099260200,"Census Tract 2602, Macomb County, Michigan",2290,924,
33912,1400000US26099260300,"Census Tract 2603, Macomb County, Michigan",3133,1303,
33913,1400000US26099260400,"Census Tract 2604, Macomb County, Michigan",4267,1808,
33914,1400000US26099260600,"Census Tract 2606, Macomb County, Michigan",2773,1182,
33915,1400000US26099260700,"Census Tract 2607, Macomb County, Michigan",3038,1254,
33916,1400000US26099260800,"Census Tract 2608, Macomb County, Michigan",2747,1013,
33917,1400000US26099260900,"Census Tract 2609, Macomb County, Michigan",4769,1866,
33918,1400000US26099261000,"Census Tract 2610, Macomb County, Michigan",3590,1534,
33919,1400000US26099261100,"Census Tract 2611, Macomb County, Michigan",4663,2278,
33920,1400000US26099261200,"Census Tract 2612, Macomb County, Michigan",2719,1155,
33921,1400000US26099261300,"Census Tract 2613, Macomb County, Michigan",2983,1229,
33922,1400000US26099261400,"Census Tract 2614, Macomb County, Michigan",2752,1082,
33923,1400000US26099261500,"Census Tract 2615, Macomb County, Michigan",3158,1690,
33924,1400000US26099261600,"Census Tract 2616, Macomb County, Michigan",1453,542,
33925,1400000US26099261700,"Census Tract 2617, Macomb County, Michigan",2646,1176,
33926,1400000US26099261800,"Census Tract 2618, Macomb County, Michigan",2717,1160,
33927,1400000US26099261900,"Census Tract 2619, Macomb County, Michigan",2922,1294,
33928,1400000US26099262000,"Census Tract 2620, Macomb County, Michigan",3331,1406,
33929,1400000US26099262100,"Census Tract 2621, Macomb County, Michigan",1020,439,
33930,1400000US26099262200,"Census Tract 2622, Macomb County, Michigan",4443,1830,
33931,1400000US26099262300,"Census Tract 2623, Macomb County, Michigan",4437,1882,
33932,1400000US26099262400,"Census Tract 2624, Macomb County, Michigan",3514,1482,
33933,1400000US26099262500,"Census Tract 2625, Macomb County, Michigan",5302,2442,
33934,1400000US26099262600,"Census Tract 2626, Macomb County, Michigan",2496,1170,
33935,1400000US26099262700,"Census Tract 2627, Macomb County, Michigan",5237,2114,
33936,1400000US26099262800,"Census Tract 2628, Macomb County, Michigan",2097,1111,
33937,1400000US26099262900,"Census Tract 2629, Macomb County, Michigan",4072,1719,
33938,1400000US26099263200,"Census Tract 2632, Macomb County, Michigan",2690,1329,
33939,1400000US26099263400,"Census Tract 2634, Macomb County, Michigan",3713,1502,
33940,1400000US26099263500,"Census Tract 2635, Macomb County, Michigan",4246,1908,
33941,1400000US26099263600,"Census Tract 2636, Macomb County, Michigan",4787,2342,
33942,1400000US26099263700,"Census Tract 2637, Macomb County, Michigan",4626,1955,
33943,1400000US26099263800,"Census Tract 2638, Macomb County, Michigan",2756,1265,
33944,1400000US26099263900,"Census Tract 2639, Macomb County, Michigan",3727,1456,
33945,1400000US26099264000,"Census Tract 2640, Macomb County, Michigan",2054,883,
33946,1400000US26099264200,"Census Tract 2642, Macomb County, Michigan",4208,1804,
33947,1400000US26099267600,"Census Tract 2676, Macomb County, Michigan",1432,589,
33948,1400000US26099268000,"Census Tract 2680, Macomb County, Michigan",5410,2647,
33949,1400000US26099268100,"Census Tract 2681, Macomb County, Michigan",2893,1160,
33950,1400000US26099268200,"Census Tract 2682, Macomb County, Michigan",4021,1562,
33951,1400000US26099268300,"Census Tract 2683, Macomb County, Michigan",2594,1214,
33952,1400000US26099268400,"Census Tract 2684, Macomb County, Michigan",3418,1521,
33953,1400000US26099982000,"Census Tract 9820, Macomb County, Michigan",11,17,
33954,1400000US26099982100,"Census Tract 9821, Macomb County, Michigan",0,27,
33955,1400000US26099982200,"Census Tract 9822, Macomb County, Michigan",32,0,
33956,1400000US26099982300,"Census Tract 9823, Macomb County, Michigan",103,0,
33957,1400000US26099990100,"Census Tract 9901, Macomb County, Michigan",0,0,
33958,1400000US26101000100,"Census Tract 1, Manistee County, Michigan",3402,2246,
33959,1400000US26101000200,"Census Tract 2, Manistee County, Michigan",1769,1681,
33960,1400000US26101000300,"Census Tract 3, Manistee County, Michigan",2136,1458,
33961,1400000US26101000400,"Census Tract 4, Manistee County, Michigan",2344,1422,
33962,1400000US26101000500,"Census Tract 5, Manistee County, Michigan",3658,1863,
33963,1400000US26101000600,"Census Tract 6, Manistee County, Michigan",1395,1615,
33964,1400000US26101000700,"Census Tract 7, Manistee County, Michigan",4270,2168,
33965,1400000US26101000800,"Census Tract 8, Manistee County, Michigan",3360,1792,
33966,1400000US26101000900,"Census Tract 9, Manistee County, Michigan",2110,1567,
33967,1400000US26101990000,"Census Tract 9900, Manistee County, Michigan",0,0,
33968,1400000US26103000100,"Census Tract 1, Marquette County, Michigan",2240,1039,
33969,1400000US26103000200,"Census Tract 2, Marquette County, Michigan",2316,1022,
33970,1400000US26103000300,"Census Tract 3, Marquette County, Michigan",2132,980,
33971,1400000US26103000400,"Census Tract 4, Marquette County, Michigan",1943,917,
33972,1400000US26103000500,"Census Tract 5, Marquette County, Michigan",2167,129,
33973,1400000US26103000600,"Census Tract 6, Marquette County, Michigan",2694,1076,
33974,1400000US26103000700,"Census Tract 7, Marquette County, Michigan",3103,1818,
33975,1400000US26103001100,"Census Tract 11, Marquette County, Michigan",1594,980,
33976,1400000US26103001200,"Census Tract 12, Marquette County, Michigan",5765,2773,
33977,1400000US26103001300,"Census Tract 13, Marquette County, Michigan",4109,1859,
33978,1400000US26103001500,"Census Tract 15, Marquette County, Michigan",2890,1465,
33979,1400000US26103001600,"Census Tract 16, Marquette County, Michigan",2200,1002,
33980,1400000US26103001700,"Census Tract 17, Marquette County, Michigan",2363,1035,
33981,1400000US26103001800,"Census Tract 18, Marquette County, Michigan",2925,1303,
33982,1400000US26103001900,"Census Tract 19, Marquette County, Michigan",1546,903,
33983,1400000US26103002000,"Census Tract 20, Marquette County, Michigan",2274,1131,
33984,1400000US26103002100,"Census Tract 21, Marquette County, Michigan",3148,1310,
33985,1400000US26103002200,"Census Tract 22, Marquette County, Michigan",3249,1778,
33986,1400000US26103002300,"Census Tract 23, Marquette County, Michigan",2040,2600,
33987,1400000US26103002400,"Census Tract 24, Marquette County, Michigan",3094,1543,
33988,1400000US26103002500,"Census Tract 25, Marquette County, Michigan",2497,1245,
33989,1400000US26103002600,"Census Tract 26, Marquette County, Michigan",1794,2413,
33990,1400000US26103002800,"Census Tract 28, Marquette County, Michigan",4714,1818,
33991,1400000US26103002900,"Census Tract 29, Marquette County, Michigan",4142,2664,
33992,1400000US26103990000,"Census Tract 9900, Marquette County, Michigan",0,0,
33993,1400000US26105950100,"Census Tract 9501, Mason County, Michigan",2396,1881,
33994,1400000US26105950200,"Census Tract 9502, Mason County, Michigan",3480,2237,
33995,1400000US26105950300,"Census Tract 9503, Mason County, Michigan",3679,2346,
33996,1400000US26105950400,"Census Tract 9504, Mason County, Michigan",4569,2437,
33997,1400000US26105950500,"Census Tract 9505, Mason County, Michigan",3665,1894,
33998,1400000US26105950600,"Census Tract 9506, Mason County, Michigan",5137,2369,
33999,1400000US26105950700,"Census Tract 9507, Mason County, Michigan",3063,2455,
34000,1400000US26105950800,"Census Tract 9508, Mason County, Michigan",2895,1849,
34001,1400000US26105990000,"Census Tract 9900, Mason County, Michigan",0,0,
34002,1400000US26107960100,"Census Tract 9601, Mecosta County, Michigan",2332,1430,
34003,1400000US26107960200,"Census Tract 9602, Mecosta County, Michigan",2790,2290,
34004,1400000US26107960300,"Census Tract 9603, Mecosta County, Michigan",3053,1823,
34005,1400000US26107960400,"Census Tract 9604, Mecosta County, Michigan",4481,2113,
34006,1400000US26107960500,"Census Tract 9605, Mecosta County, Michigan",4354,1847,
34007,1400000US26107960600,"Census Tract 9606, Mecosta County, Michigan",3504,1490,
34008,1400000US26107960700,"Census Tract 9607, Mecosta County, Michigan",6816,3003,
34009,1400000US26107960800,"Census Tract 9608, Mecosta County, Michigan",5006,1901,
34010,1400000US26107960900,"Census Tract 9609, Mecosta County, Michigan",3087,2311,
